"date and time (zulu, UTC)",device id,BME 280,,,DS18B20,TEROS 11/12,,TEROS 11/12,TEROS 12,Battery,raw data
,,humidity (%),air pressure (hPa),temp (°C),temp (°C),vwc (m^3/m^3),temp (°C),perm (raw),econ (µS/cm),U (V),
2026-05-27T23:23:03.791138260Z,igc-2025-06-19-otaa,47.6,"1,029",22.5,21.2,28.7%,21.8,2531.93,112,9.1,"{""bme_hum"":47.61000061035156,""bme_pres"":1029.3699951171875,""bme_temp"":22.530000686645508,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.929931640625,""soil_temp"":21.799999237060547,""vr_voltage"":9.07703685760498}"
2026-05-27T23:24:22.802721597Z,igc-2025-06-19-otaa,47.7,"1,029",22.5,21.2,28.7%,21.8,2532.50,111,9.1,"{""bme_hum"":47.689998626708984,""bme_pres"":1029.4300537109375,""bme_temp"":22.540000915527344,""ds_temp"":21.1875,""soil_econ"":111,""soil_perm"":2532.5,""soil_temp"":21.799999237060547,""vr_voltage"":9.078185081481934}"
2026-05-27T23:25:41.787301602Z,igc-2025-06-19-otaa,47.9,"1,029",22.5,21.3,28.7%,21.8,2532.15,112,9.1,"{""bme_hum"":47.880001068115234,""bme_pres"":1029.3499755859375,""bme_temp"":22.540000915527344,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2532.14990234375,""soil_temp"":21.799999237060547,""vr_voltage"":9.066695213317871}"
2026-05-27T23:26:55.871818571Z,igc-2025-06-19-otaa,47.8,"1,029",22.5,21.2,28.6%,21.8,2531.78,112,9.1,"{""bme_hum"":47.75,""bme_pres"":1029.4000244140625,""bme_temp"":22.540000915527344,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.780029296875,""soil_temp"":21.799999237060547,""vr_voltage"":9.080483436584473}"
2026-05-27T23:28:09.976072872Z,igc-2025-06-19-otaa,47.7,"1,029",22.5,21.2,28.7%,21.8,2532.39,112,9.1,"{""bme_hum"":47.66999816894531,""bme_pres"":1029.47998046875,""bme_temp"":22.530000686645508,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2532.389892578125,""soil_temp"":21.799999237060547,""vr_voltage"":9.080483436584473}"
2026-05-27T23:29:29.167186131Z,igc-2025-06-19-otaa,47.5,"1,029",22.5,21.2,28.6%,21.8,2530.92,112,9.1,"{""bme_hum"":47.540000915527344,""bme_pres"":1029.47998046875,""bme_temp"":22.530000686645508,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.919921875,""soil_temp"":21.799999237060547,""vr_voltage"":9.06784439086914}"
2026-05-27T23:30:43.374048432Z,igc-2025-06-19-otaa,47.9,"1,030",22.5,21.3,28.6%,21.8,2529.27,112,9.1,"{""bme_hum"":47.91999816894531,""bme_pres"":1029.5400390625,""bme_temp"":22.530000686645508,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2529.27001953125,""soil_temp"":21.799999237060547,""vr_voltage"":9.074738502502441}"
2026-05-27T23:31:57.528302484Z,igc-2025-06-19-otaa,47.9,"1,030",22.5,21.3,28.6%,21.8,2531.65,112,9.1,"{""bme_hum"":47.93000030517578,""bme_pres"":1029.6199951171875,""bme_temp"":22.520000457763672,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.64990234375,""soil_temp"":21.799999237060547,""vr_voltage"":9.073589324951172}"
2026-05-27T23:33:16.776690795Z,igc-2025-06-19-otaa,47.8,"1,030",22.5,21.3,28.7%,21.8,2532.08,112,9.1,"{""bme_hum"":47.83000183105469,""bme_pres"":1029.5400390625,""bme_temp"":22.510000228881836,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2532.080078125,""soil_temp"":21.799999237060547,""vr_voltage"":9.07014274597168}"
2026-05-27T23:34:31.132168316Z,igc-2025-06-19-otaa,47.9,"1,030",22.5,21.2,28.7%,21.8,2532.04,112,9.1,"{""bme_hum"":47.880001068115234,""bme_pres"":1029.5400390625,""bme_temp"":22.520000457763672,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2532.0400390625,""soil_temp"":21.799999237060547,""vr_voltage"":9.067270278930664}"
2026-05-27T23:35:45.420429643Z,igc-2025-06-19-otaa,47.9,"1,030",22.5,21.2,28.6%,21.8,2531.64,112,9.1,"{""bme_hum"":47.88999938964844,""bme_pres"":1029.5400390625,""bme_temp"":22.5,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.639892578125,""soil_temp"":21.799999237060547,""vr_voltage"":9.07014274597168}"
2026-05-27T23:36:59.783869347Z,igc-2025-06-19-otaa,47.9,"1,030",22.5,21.2,28.6%,21.8,2530.50,112,9.1,"{""bme_hum"":47.939998626708984,""bme_pres"":1029.6199951171875,""bme_temp"":22.489999771118164,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.5,""soil_temp"":21.799999237060547,""vr_voltage"":9.068419456481934}"
2026-05-27T23:38:14.266922454Z,igc-2025-06-19-otaa,48.0,"1,029",22.5,21.2,28.7%,21.8,2532.13,112,9.1,"{""bme_hum"":47.970001220703125,""bme_pres"":1029.47998046875,""bme_temp"":22.479999542236328,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2532.1298828125,""soil_temp"":21.799999237060547,""vr_voltage"":9.070716857910156}"
2026-05-27T23:39:28.745023993Z,igc-2025-06-19-otaa,47.8,"1,030",22.5,21.2,28.6%,21.8,2531.75,112,9.1,"{""bme_hum"":47.79999923706055,""bme_pres"":1029.5400390625,""bme_temp"":22.479999542236328,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.75,""soil_temp"":21.799999237060547,""vr_voltage"":9.06784439086914}"
2026-05-27T23:40:43.287630324Z,igc-2025-06-19-otaa,47.8,"1,029",22.5,21.3,28.6%,21.8,2530.66,112,9.1,"{""bme_hum"":47.79999923706055,""bme_pres"":1029.47998046875,""bme_temp"":22.479999542236328,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.659912109375,""soil_temp"":21.799999237060547,""vr_voltage"":9.06899356842041}"
2026-05-27T23:41:57.859459691Z,igc-2025-06-19-otaa,48.0,"1,029",22.5,21.2,28.7%,21.8,2532.08,112,9.1,"{""bme_hum"":48.02000045776367,""bme_pres"":1029.47998046875,""bme_temp"":22.469999313354492,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2532.080078125,""soil_temp"":21.799999237060547,""vr_voltage"":9.065546035766602}"
2026-05-27T23:43:12.452444418Z,igc-2025-06-19-otaa,47.9,"1,030",22.5,21.3,28.6%,21.8,2531.59,112,9.1,"{""bme_hum"":47.86000061035156,""bme_pres"":1029.56005859375,""bme_temp"":22.450000762939453,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.590087890625,""soil_temp"":21.799999237060547,""vr_voltage"":9.065546035766602}"
2026-05-27T23:44:27.082696823Z,igc-2025-06-19-otaa,48.1,"1,030",22.4,21.2,28.6%,21.8,2531.71,112,9.1,"{""bme_hum"":48.099998474121094,""bme_pres"":1029.5400390625,""bme_temp"":22.440000534057617,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.7099609375,""soil_temp"":21.799999237060547,""vr_voltage"":9.065546035766602}"
2026-05-27T23:45:41.851290994Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.3,28.6%,21.8,2530.62,112,9.1,"{""bme_hum"":48.380001068115234,""bme_pres"":1029.5400390625,""bme_temp"":22.440000534057617,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.6201171875,""soil_temp"":21.799999237060547,""vr_voltage"":9.066121101379395}"
2026-05-27T23:46:56.652105496Z,igc-2025-06-19-otaa,48.0,"1,030",22.4,21.2,28.7%,21.8,2532.01,112,9.1,"{""bme_hum"":48.02000045776367,""bme_pres"":1029.5899658203125,""bme_temp"":22.440000534057617,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2532.010009765625,""soil_temp"":21.799999237060547,""vr_voltage"":9.066695213317871}"
2026-05-27T23:48:11.380166723Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.2,28.6%,21.8,2531.75,112,9.1,"{""bme_hum"":48.15999984741211,""bme_pres"":1029.5400390625,""bme_temp"":22.43000030517578,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.75,""soil_temp"":21.799999237060547,""vr_voltage"":9.065546035766602}"
2026-05-27T23:49:26.228270910Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.3,28.7%,21.8,2532.15,112,9.1,"{""bme_hum"":48.220001220703125,""bme_pres"":1029.5400390625,""bme_temp"":22.43000030517578,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2532.14990234375,""soil_temp"":21.799999237060547,""vr_voltage"":9.064972877502441}"
2026-05-27T23:50:41.034856083Z,igc-2025-06-19-otaa,48.2,"1,029",22.4,21.2,28.6%,21.8,2530.24,112,9.1,"{""bme_hum"":48.2400016784668,""bme_pres"":1029.47998046875,""bme_temp"":22.420000076293945,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.239990234375,""soil_temp"":21.799999237060547,""vr_voltage"":9.058652877807617}"
2026-05-27T23:52:00.321886678Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.3,28.6%,21.8,2530.67,112,9.0,"{""bme_hum"":48.15999984741211,""bme_pres"":1029.5400390625,""bme_temp"":22.43000030517578,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.669921875,""soil_temp"":21.799999237060547,""vr_voltage"":9.047163009643555}"
2026-05-27T23:53:19.268280294Z,igc-2025-06-19-otaa,48.3,"1,030",22.4,21.3,28.6%,21.8,2530.87,112,9.0,"{""bme_hum"":48.33000183105469,""bme_pres"":1029.5400390625,""bme_temp"":22.440000534057617,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.8701171875,""soil_temp"":21.799999237060547,""vr_voltage"":9.046013832092285}"
2026-05-27T23:54:33.230623267Z,igc-2025-06-19-otaa,48.1,"1,030",22.5,21.3,28.6%,21.8,2531.72,112,9.1,"{""bme_hum"":48.060001373291016,""bme_pres"":1029.5899658203125,""bme_temp"":22.450000762939453,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.719970703125,""soil_temp"":21.799999237060547,""vr_voltage"":9.055205345153809}"
2026-05-27T23:55:47.279354944Z,igc-2025-06-19-otaa,49.9,"1,030",22.4,21.2,28.6%,21.8,2529.58,112,9.1,"{""bme_hum"":49.880001068115234,""bme_pres"":1029.5400390625,""bme_temp"":22.43000030517578,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2529.580078125,""soil_temp"":21.799999237060547,""vr_voltage"":9.057503700256348}"
2026-05-27T23:57:06.439062465Z,igc-2025-06-19-otaa,48.0,"1,030",22.4,21.2,28.6%,21.8,2530.62,112,9.0,"{""bme_hum"":48.0099983215332,""bme_pres"":1029.5400390625,""bme_temp"":22.43000030517578,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.6201171875,""soil_temp"":21.799999237060547,""vr_voltage"":9.032225608825684}"
2026-05-27T23:58:25.566782900Z,igc-2025-06-19-otaa,48.3,"1,030",22.4,21.2,28.6%,21.8,2531.14,112,9.0,"{""bme_hum"":48.27000045776367,""bme_pres"":1029.5400390625,""bme_temp"":22.43000030517578,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.139892578125,""soil_temp"":21.799999237060547,""vr_voltage"":9.037396430969238}"
2026-05-27T23:59:39.780268139Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.3,28.6%,21.8,2530.48,112,9.0,"{""bme_hum"":48.380001068115234,""bme_pres"":1029.5400390625,""bme_temp"":22.440000534057617,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.47998046875,""soil_temp"":21.799999237060547,""vr_voltage"":9.044290542602539}"
2026-05-28T00:00:54.035246113Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.3,28.7%,21.8,2531.89,112,9.0,"{""bme_hum"":48.40999984741211,""bme_pres"":1029.5400390625,""bme_temp"":22.440000534057617,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.889892578125,""soil_temp"":21.799999237060547,""vr_voltage"":9.049460411071777}"
2026-05-28T00:02:08.361854353Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.3,28.6%,21.8,2531.73,112,9.0,"{""bme_hum"":48.2400016784668,""bme_pres"":1029.5400390625,""bme_temp"":22.440000534057617,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.72998046875,""soil_temp"":21.799999237060547,""vr_voltage"":9.041417121887207}"
2026-05-28T00:03:22.640209770Z,igc-2025-06-19-otaa,48.3,"1,030",22.4,21.2,28.6%,21.8,2530.58,112,9.0,"{""bme_hum"":48.33000183105469,""bme_pres"":1029.5400390625,""bme_temp"":22.420000076293945,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.580078125,""soil_temp"":21.799999237060547,""vr_voltage"":9.024757385253906}"
2026-05-28T00:04:36.997202004Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.2,28.5%,21.8,2529.15,112,9.0,"{""bme_hum"":48.150001525878906,""bme_pres"":1029.5899658203125,""bme_temp"":22.420000076293945,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2529.14990234375,""soil_temp"":21.799999237060547,""vr_voltage"":9.03107738494873}"
2026-05-28T00:05:51.368708128Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.3,28.5%,21.8,2529.13,112,9.0,"{""bme_hum"":48.380001068115234,""bme_pres"":1029.6500244140625,""bme_temp"":22.420000076293945,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2529.1298828125,""soil_temp"":21.799999237060547,""vr_voltage"":9.03107738494873}"
2026-05-28T00:07:05.836763548Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.2,28.6%,21.8,2531.78,112,9.0,"{""bme_hum"":48.41999816894531,""bme_pres"":1029.6500244140625,""bme_temp"":22.40999984741211,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.780029296875,""soil_temp"":21.799999237060547,""vr_voltage"":9.015565872192383}"
2026-05-28T00:08:20.482309371Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.2,28.6%,21.8,2530.36,112,9.0,"{""bme_hum"":48.43000030517578,""bme_pres"":1029.6500244140625,""bme_temp"":22.399999618530273,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.360107421875,""soil_temp"":21.799999237060547,""vr_voltage"":9.01269245147705}"
2026-05-28T00:09:34.920305871Z,igc-2025-06-19-otaa,48.5,"1,030",22.4,21.3,28.6%,21.8,2531.48,112,9.0,"{""bme_hum"":48.529998779296875,""bme_pres"":1029.5899658203125,""bme_temp"":22.399999618530273,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.47998046875,""soil_temp"":21.799999237060547,""vr_voltage"":9.020735740661621}"
2026-05-28T00:10:49.541196873Z,igc-2025-06-19-otaa,49.9,"1,030",22.4,21.3,28.6%,21.8,2530.15,112,9.0,"{""bme_hum"":49.90999984741211,""bme_pres"":1029.6199951171875,""bme_temp"":22.3700008392334,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.14990234375,""soil_temp"":21.799999237060547,""vr_voltage"":9.011544227600098}"
2026-05-28T00:12:04.151048770Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.3,28.5%,21.8,2528.97,112,9.0,"{""bme_hum"":48.380001068115234,""bme_pres"":1029.5400390625,""bme_temp"":22.3799991607666,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2528.969970703125,""soil_temp"":21.799999237060547,""vr_voltage"":9.011544227600098}"
2026-05-28T00:13:18.853565431Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.2,28.6%,21.8,2530.21,112,9.0,"{""bme_hum"":48.36000061035156,""bme_pres"":1029.5899658203125,""bme_temp"":22.3700008392334,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.2099609375,""soil_temp"":21.799999237060547,""vr_voltage"":9.009820938110352}"
2026-05-28T00:14:33.620935567Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.3,28.6%,21.8,2531.26,112,9.0,"{""bme_hum"":48.41999816894531,""bme_pres"":1029.6199951171875,""bme_temp"":22.350000381469727,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.260009765625,""soil_temp"":21.799999237060547,""vr_voltage"":9.008096694946289}"
2026-05-28T00:17:03.189257805Z,igc-2025-06-19-otaa,48.4,"1,030",22.3,21.3,28.7%,21.8,2531.95,113,9.0,"{""bme_hum"":48.439998626708984,""bme_pres"":1029.6500244140625,""bme_temp"":22.34000015258789,""ds_temp"":21.25,""soil_econ"":113,""soil_perm"":2531.949951171875,""soil_temp"":21.799999237060547,""vr_voltage"":9.002351760864258}"
2026-05-28T00:18:18.006333420Z,igc-2025-06-19-otaa,48.4,"1,030",22.3,21.2,28.6%,21.8,2531.53,112,9.0,"{""bme_hum"":48.43000030517578,""bme_pres"":1029.6199951171875,""bme_temp"":22.329999923706055,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.530029296875,""soil_temp"":21.799999237060547,""vr_voltage"":9.004075050354004}"
2026-05-28T00:19:32.878579051Z,igc-2025-06-19-otaa,48.4,"1,030",22.3,21.3,28.6%,21.8,2530.56,112,9.0,"{""bme_hum"":48.43000030517578,""bme_pres"":1029.699951171875,""bme_temp"":22.329999923706055,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.56005859375,""soil_temp"":21.799999237060547,""vr_voltage"":9.00292682647705}"
2026-05-28T00:20:52.138455053Z,igc-2025-06-19-otaa,48.4,"1,030",22.3,21.3,28.7%,21.8,2532.03,112,9.0,"{""bme_hum"":48.380001068115234,""bme_pres"":1029.6500244140625,""bme_temp"":22.329999923706055,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2532.030029296875,""soil_temp"":21.799999237060547,""vr_voltage"":8.996606826782227}"
2026-05-28T00:22:11.100704838Z,igc-2025-06-19-otaa,48.3,"1,030",22.3,21.3,28.6%,21.8,2531.82,112,9.0,"{""bme_hum"":48.34000015258789,""bme_pres"":1029.56005859375,""bme_temp"":22.34000015258789,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.820068359375,""soil_temp"":21.799999237060547,""vr_voltage"":8.99488353729248}"
2026-05-28T00:23:30.132291099Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.3,28.7%,21.8,2532.03,112,9.0,"{""bme_hum"":48.2400016784668,""bme_pres"":1029.56005859375,""bme_temp"":22.360000610351562,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2532.030029296875,""soil_temp"":21.799999237060547,""vr_voltage"":8.99488353729248}"
2026-05-28T00:24:49.158266602Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.3,28.6%,21.8,2530.73,112,9.0,"{""bme_hum"":48.22999954223633,""bme_pres"":1029.5899658203125,""bme_temp"":22.360000610351562,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.72998046875,""soil_temp"":21.799999237060547,""vr_voltage"":8.991436004638672}"
2026-05-28T00:26:08.246996812Z,igc-2025-06-19-otaa,48.4,"1,030",22.4,21.3,28.7%,21.8,2531.87,112,9.0,"{""bme_hum"":48.369998931884766,""bme_pres"":1029.56005859375,""bme_temp"":22.360000610351562,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.8701171875,""soil_temp"":21.799999237060547,""vr_voltage"":8.993734359741211}"
2026-05-28T00:27:27.397279769Z,igc-2025-06-19-otaa,48.4,"1,029",22.4,21.3,28.6%,21.8,2531.50,112,9.0,"{""bme_hum"":48.400001525878906,""bme_pres"":1029.47998046875,""bme_temp"":22.3799991607666,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.5,""soil_temp"":21.799999237060547,""vr_voltage"":8.98798942565918}"
2026-05-28T00:28:41.634760052Z,igc-2025-06-19-otaa,48.2,"1,029",22.4,21.3,28.5%,21.8,2528.55,112,9.0,"{""bme_hum"":48.2400016784668,""bme_pres"":1029.4300537109375,""bme_temp"":22.3799991607666,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2528.550048828125,""soil_temp"":21.799999237060547,""vr_voltage"":8.992011070251465}"
2026-05-28T00:29:55.899186317Z,igc-2025-06-19-otaa,48.2,"1,030",22.4,21.2,28.6%,21.8,2530.14,112,9.0,"{""bme_hum"":48.189998626708984,""bme_pres"":1029.510009765625,""bme_temp"":22.3700008392334,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.139892578125,""soil_temp"":21.799999237060547,""vr_voltage"":8.991436004638672}"
2026-05-28T00:31:10.205978836Z,igc-2025-06-19-otaa,48.6,"1,030",22.4,21.2,28.6%,21.8,2531.37,112,9.0,"{""bme_hum"":48.61000061035156,""bme_pres"":1029.5899658203125,""bme_temp"":22.350000381469727,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.3701171875,""soil_temp"":21.799999237060547,""vr_voltage"":8.992011070251465}"
2026-05-28T00:32:24.506446918Z,igc-2025-06-19-otaa,48.3,"1,030",22.3,21.2,28.5%,21.8,2529.13,112,9.0,"{""bme_hum"":48.34000015258789,""bme_pres"":1029.6500244140625,""bme_temp"":22.329999923706055,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2529.1298828125,""soil_temp"":21.799999237060547,""vr_voltage"":8.992585182189941}"
2026-05-28T00:33:43.843468371Z,igc-2025-06-19-otaa,48.3,"1,030",22.3,21.3,28.6%,21.8,2530.70,112,9.0,"{""bme_hum"":48.310001373291016,""bme_pres"":1029.6500244140625,""bme_temp"":22.329999923706055,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2530.699951171875,""soil_temp"":21.799999237060547,""vr_voltage"":8.985692024230957}"
2026-05-28T00:34:58.244064355Z,igc-2025-06-19-otaa,48.4,"1,030",22.3,21.2,28.6%,21.8,2530.21,112,9.0,"{""bme_hum"":48.380001068115234,""bme_pres"":1029.699951171875,""bme_temp"":22.329999923706055,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.2099609375,""soil_temp"":21.799999237060547,""vr_voltage"":8.98798942565918}"
2026-05-28T00:36:12.660032365Z,igc-2025-06-19-otaa,48.3,"1,030",22.3,21.2,28.6%,21.8,2530.06,112,9.0,"{""bme_hum"":48.34000015258789,""bme_pres"":1029.6400146484375,""bme_temp"":22.309999465942383,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.06005859375,""soil_temp"":21.799999237060547,""vr_voltage"":8.988564491271973}"
2026-05-28T00:37:27.104172187Z,igc-2025-06-19-otaa,48.1,"1,030",22.3,21.2,28.6%,21.8,2531.64,112,9.0,"{""bme_hum"":48.13999938964844,""bme_pres"":1029.699951171875,""bme_temp"":22.309999465942383,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.639892578125,""soil_temp"":21.799999237060547,""vr_voltage"":8.98798942565918}"
2026-05-28T00:38:41.607357221Z,igc-2025-06-19-otaa,48.5,"1,030",22.3,21.2,28.6%,21.8,2530.16,112,9.0,"{""bme_hum"":48.5,""bme_pres"":1029.699951171875,""bme_temp"":22.299999237060547,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.159912109375,""soil_temp"":21.799999237060547,""vr_voltage"":8.985692024230957}"
2026-05-28T00:39:59.652935782Z,igc-2025-06-19-otaa,48.5,"1,030",22.3,21.2,,,,,9.0,"{""bme_hum"":48.4900016784668,""bme_pres"":1029.72998046875,""bme_temp"":22.299999237060547,""ds_temp"":21.1875,""vr_voltage"":8.982818603515625}"
2026-05-28T00:41:14.312641995Z,igc-2025-06-19-otaa,48.4,"1,030",22.3,21.2,28.6%,21.8,2530.09,112,9.0,"{""bme_hum"":48.43000030517578,""bme_pres"":1029.6400146484375,""bme_temp"":22.280000686645508,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.090087890625,""soil_temp"":21.799999237060547,""vr_voltage"":8.982244491577148}"
2026-05-28T00:43:43.655504093Z,igc-2025-06-19-otaa,48.2,"1,030",22.3,21.2,28.6%,21.8,2530.00,112,9.0,"{""bme_hum"":48.2400016784668,""bme_pres"":1029.75,""bme_temp"":22.270000457763672,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530,""soil_temp"":21.799999237060547,""vr_voltage"":8.97822380065918}"
2026-05-28T00:44:59.573919927Z,igc-2025-06-19-otaa,47.0,"1,030",22.3,21.2,28.6%,21.8,2531.28,112,9.0,"{""bme_hum"":47.04999923706055,""bme_pres"":1029.81005859375,""bme_temp"":22.260000228881836,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.280029296875,""soil_temp"":21.799999237060547,""vr_voltage"":8.97994613647461}"
2026-05-28T00:46:14.358283678Z,igc-2025-06-19-otaa,48.4,"1,030",22.3,21.2,28.6%,21.8,2530.06,112,9.0,"{""bme_hum"":48.41999816894531,""bme_pres"":1029.81005859375,""bme_temp"":22.25,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.06005859375,""soil_temp"":21.799999237060547,""vr_voltage"":8.976499557495117}"
2026-05-28T00:47:29.180883630Z,igc-2025-06-19-otaa,48.5,"1,030",22.3,21.2,28.6%,21.7,2530.39,112,9.0,"{""bme_hum"":48.45000076293945,""bme_pres"":1029.75,""bme_temp"":22.25,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.389892578125,""soil_temp"":21.700000762939453,""vr_voltage"":8.973052978515625}"
2026-05-28T00:48:44.005988744Z,igc-2025-06-19-otaa,48.4,"1,030",22.2,21.2,28.5%,21.7,2529.08,112,9.0,"{""bme_hum"":48.439998626708984,""bme_pres"":1029.81005859375,""bme_temp"":22.229999542236328,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2529.080078125,""soil_temp"":21.700000762939453,""vr_voltage"":8.973052978515625}"
2026-05-28T00:50:03.378119286Z,igc-2025-06-19-otaa,48.4,"1,030",22.2,21.3,28.6%,21.7,2531.29,112,9.0,"{""bme_hum"":48.40999984741211,""bme_pres"":1029.75,""bme_temp"":22.229999542236328,""ds_temp"":21.25,""soil_econ"":112,""soil_perm"":2531.2900390625,""soil_temp"":21.700000762939453,""vr_voltage"":8.968457221984863}"
2026-05-28T00:51:22.281371073Z,igc-2025-06-19-otaa,48.3,"1,030",22.2,21.2,28.6%,21.7,2531.59,112,9.0,"{""bme_hum"":48.310001373291016,""bme_pres"":1029.75,""bme_temp"":22.229999542236328,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.590087890625,""soil_temp"":21.700000762939453,""vr_voltage"":8.96903133392334}"
2026-05-28T00:52:41.337909284Z,igc-2025-06-19-otaa,48.3,"1,030",22.3,21.2,28.6%,21.7,2530.12,112,9.0,"{""bme_hum"":48.2599983215332,""bme_pres"":1029.780029296875,""bme_temp"":22.25,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2530.1201171875,""soil_temp"":21.700000762939453,""vr_voltage"":8.966158866882324}"
2026-05-28T00:53:58.859000506Z,igc-2025-06-19-otaa,48.4,"1,030",22.2,21.2,,,,,9.0,"{""bme_hum"":48.369998931884766,""bme_pres"":1029.72998046875,""bme_temp"":22.239999771118164,""ds_temp"":21.1875,""vr_voltage"":8.967308044433594}"
2026-05-28T00:55:12.983840446Z,igc-2025-06-19-otaa,48.4,"1,030",22.2,21.2,28.6%,21.7,2531.69,112,9.0,"{""bme_hum"":48.400001525878906,""bme_pres"":1029.780029296875,""bme_temp"":22.229999542236328,""ds_temp"":21.1875,""soil_econ"":112,""soil_perm"":2531.68994140625,""soil_temp"":21.700000762939453,""vr_voltage"":8.969606399536133}"
